video_id,qid,question,answer,a0,a1,a2,a3,a4,type
2461993294,9,what does the lady at the left back do before scratching her head?, watch the performance for a while,get off stage,walk toward the red chair,leave the stage,play the drum, watch the performance for a while,TP
6762389913,5,what does the brown dog do before looking at the camera?, be licked for a while at the start,turn around,walk away,sit down, be licked for a while at the start,touch dog s nose,TP
10042935613,8,what does the boy in blue do before picking up the fork?, wave his hand, wave his hand,lie down,trying to move,plays the drum,continue playing with toy,TP
4838113006,6,what does the lady do before shaking it?, pick up another bell from table b,blow candles, pick up another bell from table b,puts on baking sheet,drink the drinks,rinse crab,TP
8575881495,7,what does the girl do before laying down near the end?, lay the toy on the sofa,walk in circles,pet, lay the toy on the sofa,hold another toy,rolls,TP
5134317883,8,what does the man in red do before keeping it on the side near the end?, pick up the pulp,attach man on ground to him,pose to catch,move the rod, pick up the pulp,guiding,TP
7887764754,7,what does the dog do before the baby eats at the end?, take the food from her,place paw on her palm,look at girl, take the food from her,same direction as dog,play with the blanket on the floor,TP
3562017845,1,what did the bird do before looking down?, step into the water,follow another bird,fly away, step into the water,wash themselves,eating pieces of bread,TP
7605329840,4,what did the girl in stripes do before letting the green balloon go?, blow the green balloon,swing,stretch out hand,pat the baby s back, blow the green balloon,catch back balloon,TP
4859057828,2,what does the lady in yellow do with her arms before raising her hand up and down?, laugh when they finished posing,cycle away,look at camera turn around, laugh when they finished posing,rub baby s face with a cloth,look at camera,TP
2435633172,0,what does the pig do before cleaning itself?, shake itself in the middle,turn one round,lie down,feed dog,lie on its side, shake itself in the middle,TP
2821968703,6,what does the man do before losing balance at the end?, ride normally for a while,adjust the white woman getting dressed,snip of some hair,moves hands,stop hitting, ride normally for a while,TP
2925298951,7,what does the woman in red do before taking her tongue out?, lean towards the woman in blue scarf,smiles,clap,watch and listen about flower,stretch her hands, lean towards the woman in blue scarf,TP
8388104887,5,what did the person do before the dog pulled out the ball?, put the ball in its mouth at first,steals the ball and goes away,wants to grab ball with mouth,jump up,bite the toy, put the ball in its mouth at first,TP
3372023610,9,what did the lady in grey do before moving away?, watch them perform for a while, watch them perform for a while,start dancing,eat and drink,stand up and flip the chart,look at the man,TP
3942617402,5,what does the train do before it stops near the end?, move for a while,push toy train, move for a while,changes direction,move,follow the train with eyes,TP
4846820256,4,what did the boy do to the rope before the man pushed the loose rope downward in the middle of the video?, pull the rope, pull the rope,walk around,throw his hands around and jump,look at the camera,show him the toy,TP
4136617240,6,what does the girl do before clapping and dancing?, turn around the first time,smile,pull the leash,clap their hands, turn around the first time,take the food,TP
3626788516,5,what did the woman in brown do before holding the animal at the start?, pass the camera,hold the girl s hand,said something,smile, pass the camera,show doll to camera,TP
2435633172,1,what does the pig do before walking to the rock?, come out of the puddle,shake off water, come out of the puddle,eats from the floor,throw away remaining marshmallows,jump out,TP
4179163342,9,what did the man do before the shortest girl moved her body like him at the end of the video?, move his body quickly,hold the checkered girl s leg, move his body quickly,hug,tilt head forward,follow her,TP
4688219212,6,what does the boy do before getting down to the ground in the middle?, stay topside down for a while,shake hands, stay topside down for a while,pick up grass,stand up,hold s the rod,TP
9917882506,1,what does the girl do in the middle before she stops cycling for a while?, put her feet on the ground, put her feet on the ground,stop and point,point to her left,touch her bag,put up her finger,TP
5996148663,3,what did the lady do before looking down at the ground?, try to drink the water directly, try to drink the water directly,pour on dog,rinse crab,laughs,change hands that held to the bottle,TP
11503803033,7,what does the person in grey do before skiing again at the beginning?, stop for a while,continue digging,happy,stand up, stop for a while,bend down,TP
10727696143,6,what does the boy do before sitting on the couch at the end?, move away from the door,stop for awhile,turn to his right,enters a room, move away from the door,pick something up,TP
4164771889,8,what did the boy with printed pants do before the boy in pink put more sand?, create a mound of sand on the boy,laughing,push the boy,raised his head to look,point to the structure, create a mound of sand on the boy,TP
5533380417,4,what did the baby do before moving its body?, move its feet,tried to touch camera, move its feet,relaxing,touches his face,turns it more,TP
4126010904,4,what does the tall man do before dancing?, touch the screen,open bottle,kiss baby, touch the screen,talking to each other,singing,TP
4264435046,5,what did the stray dog do before running to the end?, first run out,go near the dog, first run out,lick baby s hand,sit,tried to pick up toy,TP
4190655097,7,what does the cat do before it rubs against the person?, tries to caress it,looks confused, tries to caress it,licks his hand,lick its paw,stroke itself,TP
3943634344,10,what did the lady do before holding the book?, clap at the end of the video,eat,walk away from the table,look around, clap at the end of the video,makes faces,TP
4518113460,9,what does the baby do before the adult follows the baby?, start crawling away,crawls away, start crawling away,look into camera,stand up,push the toy car,TP
7961460440,10,what did the man do before he left the rope?, reach the ground,lower the camera on his shirt,lie on tiger, reach the ground,smile,lean against the screen,TP
3441428429,9,what does the male skater do before getting up at the beginning?, push the female skater away,look over fence of porch,turns the baby over,wipe stuff off her dress,take his skateboard, push the female skater away,TP
6239210933,5,what does the child do before drawing on the pink toy?, look at the laptop,touch the top layer of the laptop, look at the laptop,play with laptop,touch her head,blowing balloon,TP
13884293626,7,what did the lady in purple do before she combed her fingers through her hair?, let down her hair,bend down, let down her hair,push the back of car,put it back on,hug the lady,TP
6142416815,4,what did the baby do before he closed his eyes at the start of the video?, open his eyes,stand and push box, open his eyes,laugh and hold baby s body,shake hands,black box,TP
2821788355,8,what does the man do before standing up?, squat down for a while at the start of the video, squat down for a while at the start of the video,play the drums,touch the camera,raise up two more figers,he is talking,TP
4251505427,5,what does the child with beanie do before touching the camera at the end?, touch the baby's cheeks with his finger,laughing,frown,no reaction,look left, touch the baby's cheeks with his finger,TP
6018490041,7,what does the man in white do before stepping back and raising his hands?, hit all the cans in the middle,standing,point and talk,start dancing, hit all the cans in the middle,drink from cup,TP
4465235803,3,what does the lady do before combing her hair?, shave for a while,passes him the hat,walk away and play,take camera,put cotton pad, shave for a while,TP
7988210561,5,what did the baby do before pulling the toy in front?, touch the toy's hand,try to crawl forward,smile,take the toy out,close his eyes, touch the toy's hand,TP
3218498932,7,what does the boy in white do before looking around in the middle?, laugh for a while,climb and move away,talk to camera, laugh for a while,feed the cameraman,started talking and move hands,TP
4635309062,5,what does the man in white do before stirring fry meat?, add oil at the beginning, add oil at the beginning,flip cup for game,instructs man to raise his hands,walks away,head bang,TP
3861485381,6,what did the animals do before the man in cap videos other leopards?, go in the forest,carry the ball on the other side,jump, go in the forest,adjust the canoe,red and white,TP
5328616848,4,what did the man do before doing something with the microwave?, put the tray into the oven,waves at the camera,pick up paper,keep tools in cabinet,carry pole to the other side, put the tray into the oven,TP
11566980553,2,what did the lady do before using her phone?, put aside the present,points at the door,carry baby on her tummy,raise her hand, put aside the present,continue cycling,TP
4138579400,7,what did the boy do before picking up objects and placing them in the cup?, scratch his head, scratch his head,wipe his face,hug man,walk backwards,turn back,TP
8493226484,4,what does the lady do before leaning forward at the start?, put her hand behind the head of the boy,touches his head,push baby back,pin woman s hair, put her hand behind the head of the boy,dance,TP
3372023610,5,what did the lady in black do before the man in grey sings?, put the microphone in front of him,walk away, put the microphone in front of him,laughing,look at man in grey,move her hand,TP
5017166671,1,what did the man at the front do before tapping it?, lift the circular object up at the middle,run,look at phone, lift the circular object up at the middle,digs out sand,hold the boy,TP
3557498300,6,what did the man in red do before separating two children playing at the end?, watch the kite fall down,sit with his legs crossed,burn the kite,hold onto sides, watch the kite fall down,threw ball,TP
12682618843,1,what does the dog do before using its paw to grab the bone after the middle part of the video?, let go of the bone,run alone, let go of the bone,approach another dog,look at camera,looks elsewhere,TP
6096998186,2,what did the blonde woman do before holding them up?, open her present,place it on the top,put down the souvenirs,shake her head,let girl blow the candle, open her present,TP
4968805923,7,what did the rightmost man do before the middle man in black looked?, throw the balloon,kick forwards, throw the balloon,jumps,threw balloon,pass on the arrows,TP
11871253306,6,what does the boy in green do before throwing the ball away?, pick up the ball,put ball into hole again,move forward to lane,to get another bowling ball,roll it, pick up the ball,TP
5863411262,1,what does the man in plaid shirt do before walking backward at the end?, put his hands together for a while, put his hands together for a while,close his legs,pull up his shirt,play guitar,hug,TP
8428551576,9,what does the baby do before playing with the two metal pans?, grab them,clap, grab them,stick out tongue,places the vacuum upright,pushes it,TP
10779838974,7,what did the girl in white do before pushing the rake again in the middle?, turn behind,push her,pass to other people, turn behind,kneel down,walk to the girl in white,TP
6898821807,11,what does the boy do before looking at the baby?, bounce on the sofa,get off the sofa,show him a toy,run to kitchen, bounce on the sofa,panda toy,TP
2868183184,7,what does the woman do before the girl looks closer?, open the cap,take the music script,jumps up,hands over the remote,walks away, open the cap,TP
8403741210,5,what does the girl sitting on the left do before putting her hand down?, support her head with her hands for a while, support her head with her hands for a while,walk over,rolls on the ground,drink from a cup,walks to the boy,TP
6691330381,5,what does the man do before holding the boy's hands in the middle?, pull the boy forward, pull the boy forward,touch man s hoodie,let him hold string,smiles,point his finger,TP
5061117640,8,what does the man in grey do before standing up at the end?, point somewhere,dance, point somewhere,smiling,continue paddling,hit the ball,TP
2435100235,6,what does the man in the trishaw do before the man cycling takes the watch out of his pocket?, talk to the man in the trishaw for a while, talk to the man in the trishaw for a while,lift up the tyre,moves hands,contented,walk behind,TP
2435633172,3,what does the pig do before lying in the puddle at the start?, dig the ground,continue rubbing dog s head,run away,jump,wakes up and lean forward, dig the ground,TP
4263096481,5,what did the man do before he cut open the fish sideways?, cut the head of the fish off,dive in,lifts up his leg,pose,swipe off food collected on knife, cut the head of the fish off,TP
6691330381,6,what does the boy do before the man pulls him forward?, kick the man in the middle,ducks and fight back, kick the man in the middle,pick little boy up,let go of boy s hand,put elbow up,TP
6592821115,12,what did the girl in pink do before the lady in grey placed the baby a distance away?, leave her side,point at the music script,walk away,look to her left,excited, leave her side,TP
6592821115,10,what did the lady in grey do before the lady in stripped hugged the girl in pink?, hug the girl in pink,sit down,point below the piano,place baby a distance away,pat the boy s head, hug the girl in pink,TP
6713120511,6,what did the first lady do before the man in black observed her?, slide down,get up,stand up and flip the chart,tickle her, slide down,stop playing the guitar,TP
11681746823,7,what does the baby do before the lady starts shaking her head?, shakes her head,rocking baby,pick up baby,put the pacifier in her motuh, shakes her head,carry baby,TP
7288107396,4,what did the boy do before picking up the present?, approach the present,put hand inside the toy,dance,shield himself,touch camera, approach the present,TP
5070310138,2,what did the baby do before putting his hand into his mouth?, touch the man's ears,holds his arm, touch the man's ears,take the toy,blink its eyes,touch his hair,TP
6188449000,5,what did the boy do before using the paper as a costume?, put it on his body,walk,stare at camera,put hand in mouth,starts running with the trolley, put it on his body,TP
2573424030,9,what does the dog do before the man with the food gives it a treat?, stand on two legs,wagging tail,put hand on floor, stand on two legs,stop moving,chasing its tail,TP
2405940242,8,what did the lady do before standing up?, collide into the man, collide into the man,look down,stopped the bicycle,climb up from the chair,laugh,TP
10607095936,10,what does the man in red cape do before the man in red vest hi-fives him at the end?, raise his hand,grab his shoulders, raise his hand,count down,turns and looks at him,take his phone out,TP
4782722858,4,what did the lady in brown skirt do before she clapped?, shake her body the second time, shake her body the second time,look at orange cabinet,catch baby,walk back to the lady,put hands together,TP
9528990839,8,what did the lady do before she waved at the end of the video?, smile into the camera,swing her leg, smile into the camera,moved her hand down slowly,holds the book,turn to the front,TP
7330294814,6,what does the lady in white do before sitting down at the start?, walk a few steps,jump and switched off the light, walk a few steps,feed horse with grass,picks up something to drink,push the rake again,TP
4219909195,1,what did the girl do before touching the shoulder and hair of the man?, stand up at the beginning of the video,talk,pat her face,pick up something, stand up at the beginning of the video,stroller,TP
5017166671,8,what did the person on the most right do before the person at the front played his instrument at the start?, start hitting the board, start hitting the board,looks at where it goes,pull the rope,feed baby,press button,TP
8224504302,8,what does the man in black do before shaking his finger?, put on his spectacles,says something,fall down the net, put on his spectacles,look at him,clapping,TP
5235909148,5,what did the man travelling across the rope do before standing on the platform?, reach the other side,bend down and touch the woman s back,got up, reach the other side,continue typing,walk backwards,TP
3508459605,5,what does the baby do before stepping on the toy?, hold the man's hands, hold the man's hands,nod his head,put his hands on his knees,smiling,shake his head,TP
2535384528,9,what does the man playing golf do before the man in white takes his club?, approaches near him,walk away,hit golf ball, approaches near him,raise his arms,look at where the ball went,TP
2736413196,7,what did the man in green do before the man in black put his hands in his mouth?, turn the camera towards himself,stretches it out,lean over to man, turn the camera towards himself,tilt head,shakes head,TP
2796821016,6,what does the boy in striped do before putting his leg on the other boy?, bump into the other boy in the middle of the video, bump into the other boy in the middle of the video,look at the camera,laugh and hold baby s body,walk away from room,hug girl,TP
3555755537,2,what did the white dog do before walking and looking around?, come into view at the start,crawl out,running,throws it inside the cage, come into view at the start,black dog runs it after,TP
10042935613,0,what does the shirtless man do before eating?, grab the plate in the middle, grab the plate in the middle,smile,put food back down,play with clay,look into camera,TP
2736413196,8,what did the man in orange do before looking at the other man in the middle of the video?, point at the laptop,look in front,button his blazer, point at the laptop,adjust it straight on the floor,dances with the girl,TP
9256409422,9,what did the lady do before nodding?, finish talking in front of the camera,dances, finish talking in front of the camera,look left and right,cry,play with baby,TP
2920952624,8,what does the shorter woman do before stirring fry?, walk away and come back, walk away and come back,dog stop walking,play with baby,hold the mother s hand,touch the plate,TP
6727904179,5,what did the lady do before the boy looked in her direction?, point towards a direction,lift up the boy,lean on him, point towards a direction,looks forward,looks at camera,TP
5352022985,6,what does the dog do before the adult pats it?, approach her,paw at it,close eyes and open mouth, approach her,turn towards lady,bends down,TP
8330342965,5,what does the girl do before running to retrieve the airplane?, throw the airplane,adjust hair band, throw the airplane,chase girl,hug woman s leg,laughed,TP
4123915842,6,what did the lady in green do before the lady in black adjusted the girl's clothes?, pass something to the lady in black,unbuckle,walks away, pass something to the lady in black,pointed at baby,clap,TP
7331927796,1,what did the big dog do before playing with the small brown dog?, the boy approached the lady,chase after her,climbing up,bark and jerk, the boy approached the lady,lick his feet,TP
2990321092,8,what did the man in white do before he took a step back?, finished his food,turn around,adjust something, finished his food,keep his left arm on table,pass paper to woman,TP
5048503508,5,what did the boy in green do before he ran faster?, slow his running in the middle,to get another bowling ball,throw the ball,drag toy towards him, slow his running in the middle,jump into water,TP
9612838272,2,what does the boy do before walking?, slide down,pick up grass,lie down,point in a direction, slide down,no reaction,TP
8253302563,4,what does the boy do before entering the toy car at the start?, open the door of the toy car,happy,look around and raise hands,moves the toy,tried to climb, open the door of the toy car,TP
5133787349,4,what does the man in white do before doing a hand gesture?, enter the stage,filming,performing,hit cans, enter the stage,sing,TP
8318310610,7,what do the girls do before moving in a circle?, kick their right legs in the middle,dancing,tap paper on table,unroll the gold toy, kick their right legs in the middle,run after it,TP
8224504302,7,what does the man in black do before looking through his pockets in the middle?, shake his hand near his mouth, shake his hand near his mouth,take a book out,give to another person,look at the picture frames,puts it back on the table,TP
5623068492,6,what does the man with white hair do before he ducks?, punch at the start, punch at the start,moving his body with rhythm,wear jacket,caress his hairs,kneel down,TP
5349766264,11,what did the lady do before picking up her phone at the end of the video?, perform,closes the lid,walk away, perform,move her arms,look up and smile,TP
10607095936,5,what does the lady do before taking the man's microphone and talking at the start?, walk to the man in red cape,kiss the boy,turn around,avoid him, walk to the man in red cape,stop walking,TP
4765564263,8,what did the boy with orange pants do before standing up?, glide for a while,smile,yes,proud,take a few steps back, glide for a while,TP
9217939684,10,what does the baby do before standing up?, crawl for a short while, crawl for a short while,pick up something,fall down,rise right arm,lies on his side,TP
4444192938,5,what does the girl in red do before running forward?, reach the bottom of the stairs,stretch her hands,cross her arms,eat,sit up, reach the bottom of the stairs,TP
13569831214,8,what does the second girl do before she dances?, complete the skiing, complete the skiing,play with her hairs,stand up,pick up leaves,fell,TP
3508459605,4,what does the baby do before stepping on the toy at the start?, approaches the toy,turn to his back,sit down,bites it,uncomfortable, approaches the toy,TP
5863411262,4,what does the man in white shirt do before the man in striped shirt caresses the donkey at the start?, walk away,cross his arms and look in front,walk opposite direction,push the trolley,trying to move, walk away,TP
4542882771,6,what did the baby do before continuing to eat?, see the food spill on the table,scoop more food in bowl,nothing,smiling, see the food spill on the table,eat the food,TP
3821781616,4,what did the man do before nodding?, tap his leg,drop into water, tap his leg,rotate them,move forward,take out the paper,TP
5875535585,5,what does the man in black do before going to the front at the start?, let go of the mic stand, let go of the mic stand,continue running awhile,clap,pass to man in blue,look through pockets,TP
5561024834,6,what did the boy do before walking back to bed?, walk to the book shelf,sit on chair, walk to the book shelf,put down the bottle,play with cardboard paper,keep a book,TP
5116088152,6,what does the baby do before using both hands?, eat the pear with one hand at the beginning, eat the pear with one hand at the beginning,smiling,suck the spoon,pour it out,look at camera,TP
3078294001,5,what does the man in white do before making a hand gesture while talking?, move away from the man in black, move away from the man in black,stand still and talk,extend hand,dance,look at the girl playing,TP
4485707628,7,what does the black dog do before sitting and looking around at the end of the video?, run around, run around,lick the man s face,run away,run in opposite direction,sniffing,TP
6253433310,7,what did the boy do before changing posture underwater?, bend his legs underwater,stare at it for awhile,swim back towards the man,dive in, bend his legs underwater,move back to spot to jump,TP
9735768590,8,what did the woman do before looking at the baby in the middle?, tickle the baby,does hand gesture, tickle the baby,take off bib,pop it,laughs,TP
4896969617,7,what did the girl in white do before she prepared to slide?, be at the top of the slide,switch on it, be at the top of the slide,push boy on swing,jump off seat and spread arms,happy,TP
9088819598,3,what does the baby do before the ball rolls off the chair?, keeps moving,jump towards it,move around,kick her legs, keeps moving,let go of one hand and turn,TP
7453733046,6,what does the man in white do before taking the ball near the water hole?, pick up the ball from the water puddle, pick up the ball from the water puddle,turn his head away,run towards cone,step back and raise hands,walk away,TP
8277866423,5,what did the brown dog do before chewing the mattress?, fail to get the bone,block the grey dog,licking toy,ran back into the cage,lick the other dog, fail to get the bone,TP
4765717907,2,what did the man do before moving the boy?, pick the boy up the first time,hold railing of bed,swing it, pick the boy up the first time,look at mirror,take phone away,TP
4123915842,3,what does the girl do before looking at the lady in black?, stand up, stand up,put down her club,looking down at piano keys,slide down,cycling,TP
12682618843,2,what did the dog do before biting the bear at the start?, bring the bear across to the front,walk towards the cameraman,carry dog up,wag tail, bring the bear across to the front,looking at the baby,TP
2510696559,5,what does the boy do before cycling at the start of the video?, look down at his bicycle,stopped and stood still on the tyre,looks at camera,tap it,do a stunt, look down at his bicycle,TP
2821788355,6,what does the man do before standing up?, travel along with the speedboat for a while,lost balance, travel along with the speedboat for a while,take watch out of pocket,exit stage,get out of boat,TP
2977504625,7,what did the boy in white do before looking forward at the start of the video?, look behind,run off,walks down the play area,crawled forward towards the man, look behind,talk to camera,TP
4013751996,8,what does the girl do before sitting on the grass?, finish talking,adjust the stool, finish talking,walk away,nod,walks to the boy,TP
4419096437,9,what does the man do before the cat closes its eyes?, move his hand, move his hand,run away,on man s shoulder,relaxed,lady s leg,TP
6617533993,6,what does the girl do before picking up the toy?, the toy drops, the toy drops,look to her left,look into the camera,clasp ball together,hug the woman,TP
3508459605,9,what does the baby do before swinging with the man?, the man starts swinging his body,push boy,shake his head,move his body,lean forward, the man starts swinging his body,TP
6516459343,7,what does the man in white do before positioning and aiming the knife?, hold the shoe stably,plays the guitar,sitting, hold the shoe stably,hitting the pole,put on table at the back,TP
8783897632,0,what does the man in white do before pushing the bike in the middle?, get off his bike, get off his bike,tries to put out fire,stood up,point and talk,throw it aside,TP
8318310610,6,what do the girls do before bending down at the start?, turn to their left for a while,moves her bag away,walk away, turn to their left for a while,move to her left,walk over,TP
3502722122,6,what does the boy do before keeping the book on the side at the end?, close the book,grab phone,wave at girl,roll around, close the book,point in a direction,TP
2596300565,6,what did the baby do before moving to the other side?, let go of the pram,pick up the tray, let go of the pram,pick it up,hold hands out around the baby,crawl back up the pillow,TP
5297811305,6,what does the baby do before throwing it at the lady?, grab some snow in the middle,play with snow, grab some snow in the middle,move to the rut,unhappy,start skiing zig zag,TP
8253302563,5,what does the boy do before sitting in the toy car at the start?, enter the toy car,happy,bring toy to other side,fall down,put on table in front, enter the toy car,TP
3846475848,7,what does the man do before using the towel to cover the ferret?, the ferret attempts to run away, the ferret attempts to run away,follow baby,swing his body,go near the dog,watch baby play,TP
4276006683,4,what does the person do before moving their hand away?, shake the body of the cat,place cat on carpet,move to other cat, shake the body of the cat,jump off,drink water,TP
5863411262,0,what does the donkey do before the man in the white shirt touches its head?, turn its head,laugh, turn its head,throw the toy,threw his cap,reading book,TP
6356067859,5,what does the boy in jeans do before feeding the horse at the start?, approach the horse,puts his hand into his pocket, approach the horse,tap his feet on horse,throw the sign down,rode backwards,TP
6239210933,6,what does the child do before showing off her drawing?, finish drawing,vacuums the flow,picks up the present,bored,places the vacuum upright, finish drawing,TP
4518113460,8,what does the baby do before walking near the end?, hold on to the chair,press on laptop,crawls again,suck his thumb,touches the plant, hold on to the chair,TP
3194558043,6,what did the man on the dance floor do before doing a handstand move?, dance for a while, dance for a while,observe,walk towards the camera,hi-five,look at her,TP
3821781616,7,what did the man do before touching his fingers?, drink,said something,put down his cup, drink,cap the bottle,drink more,TP
5504913999,3,what did the man do before standing on the slope?, reach somewhere behind the camera,look towards the right,wave, reach somewhere behind the camera,bend down,flush the toilet,TP
11566980553,9,what does the boy do before showing the lady?, unwrap the present,get off the dest,grab the back of his chair, unwrap the present,walks forward,relax his fingers,TP
4483447009,4,what does the duck do before communicating with the other duck in the middle?, approach the fence, approach the fence,land on the grass,sleeping,moved away,look at ground,TP
2510696559,6,what does the boy do before turning the bike around at the start of the video?, cycle up the ramp, cycle up the ramp,touch the vacumm clearner,cycles,push the toy down,throw the ball,TP
5406108447,5,what did the baby do before picking the towel back up?, accidentally throw it to the side,catch back balloon,blur,bevery from falling,shock, accidentally throw it to the side,TP
8575881495,2,what does the girl do before throwing the pink toy at the end?, lie down again,caressing for the dog, lie down again,raise her hands,pet dog,fall down,TP
2599937944,7,what did the lady in white do before pointing at the man?, talk to her friends, talk to her friends,hit her with cushion,turn behind her,stand up,avoid him,TP
4882821564,5,what did the boy do before the woman bends down and talks to him?, walk towards her with a present,stand still in front, walk towards her with a present,walk to the sofa,flip the pages,lift up the boy,TP
4838113006,7,what does the lady do before squatting down?, reach table b from table a,walk forward,smiles,hands over the remote,looks forward, reach table b from table a,TP
4013751996,4,what does the girl do before standing up?, stop the toy bicycle,excited,hold the toy hammer,jump down to same side, stop the toy bicycle,give out glass,TP
3851961428,8,what did the boy do before getting up?, take out the goggles,smile,no reaction,spray out horizontally, take out the goggles,on his lap,TP
6097994550,1,what did the person lying down do before crawling to the camera near the end?, roll over, roll over,happy,stay on the ground,rolls back to original position,fidget,TP
3026084730,8,what did the man in the middle do before taking off his spectacles?, button his blazer,watch it, button his blazer,bend forward,adjust diapers,poses for the camera,TP
4825843801,3,what do the penguins do before walking around?, look around at the beginning, look around at the beginning,show the lady,mouthing one another,lie on his back,turn back to paper,TP
3359075894,5,what does the man in black do before the man in grey hits the ball with the bat?, throw the ball at him,position at the corner,pass on the arrows,smiles with excitement,smell the toy, throw the ball at him,TP
6806999702,7,what did the girl do before she got up?, fall on the ground, fall on the ground,stabilise herself,turned behind,walks to her,get up after a short while,TP
5047408177,1,what did the girl do before putting the yellow shorts back in the basket?, take out a yellow shorts,hang it out, take out a yellow shorts,put on the clothes,show to the boy,helping him to wear,TP
2696280239,6,what happened before the bull ran into the ring?, the gate was opened at the start,smile,looks at the camera, the gate was opened at the start,push the robot,prepare to swing bowling ball,TP
6806999702,9,what did the girl do before the dog approached them?, approach the adult and stand beside him,wag tail,crawl to the dog,walk towards the cameraman, approach the adult and stand beside him,pulls the leash towards her,TP
3846475848,5,what does the man do before using the towel to dry the ferret?, finish cleaning the ferret,hold the microphone,put his hand in front of camera,keep tools in cabinet, finish cleaning the ferret,rock baby,TP
2835125654,8,what did the elephants do before staying still nearing the end?, the elephant on the left pushed the elephant on the right backwards, the elephant on the left pushed the elephant on the right backwards,walks,blows thw whistle,hit the smaller elephant,put on fence,TP
2885091387,5,what happens to the car before it sinks slightly?, get into the puddle,turn around and walk away,bend down to pick it, get into the puddle,break down,speed up,TP
3939145327,1,what did the girl do before adjusting her tricycle in the middle of the video?, knock onto the wall,roll on her back, knock onto the wall,start claping,point,watch the ball,TP
9531760182,4,what did the baby do before the lady put her hand on his forehead?, lean forward,swing her right hand,support baby s head with hands, lean forward,touch baby,touches his head,TP
3388598772,8,what does the woman in black do before wiping her tears?, hug the man,put food on table, hug the man,clap,smile,turn back,TP
2599937944,6,what did the lady in white do before saying something to the person beside her?, point at the guy in black,happy,touching her head, point at the guy in black,start talking,lie on sofa,TP
6136926089,9,what does the boy do before moving towards the stairs?, come down from the slide,turned around,change posture underwater,talking,look at camera, come down from the slide,TP
6592821115,9,what did the girl in pink do before going to the lady in grey?, see the lady in grey carry the baby in polkadot, see the lady in grey carry the baby in polkadot,put both hands by her side,take it away,goes to help,take a blue mini bucket,TP
7330294814,8,what does the lady in white do before putting the plush on the floor at the end?, hold the plush in front of the baby,speak to lady,rub the baby s face, hold the plush in front of the baby,bite the doll s legs,pack her stuff,TP
5116088152,9,what does the baby do before dropping the banana near the end?, hold on loosely to it,waves her hands in the air,break down,face grimace,use both hands, hold on loosely to it,TP
4765717907,6,what did the boy do before talking to the camera near the end?, be let on the ground,look down, be let on the ground,leaves the rope,turn around,stay on the ground,TP
2821968703,9,what happens to the man before he falls into the water at the end?, crash into the sea,sit down,get out of boat,fall down,walked to the truck, crash into the sea,TP
5945172741,4,what did the girl do before she leaves the room near the end?, get off the bed,adjust hair band,pick up the pillow,lift her legs, get off the bed,sit down,TP
11871253306,9,what does the boy in white sleeves do before he kicks the ball?, catch up the running ball, catch up the running ball,hold the swing,look at teammate,brought it back,bring to the person,TP
8225502382,8,what does the man in dark green do before stopping at the side?, reach the top the second time,laugh,construct toy structure,dancing, reach the top the second time,throws it at the centre of the table,TP
4151403382,6,what does the boy in brown bib do before flipping open to read?, pick up a book,talk to him, pick up a book,play with cardboard paper,excited,sway his body,TP
2503404966,5,what does the boy do before stopping for awhile at the end?, reach the darker side of the room,hold s the rod,climb up,pick something up,enters a room, reach the darker side of the room,TP
8064178441,9,what does the baby do before the girl makes it move at the end?, toss away the toy,hold hands out around the baby,stir it herself, toss away the toy,lies down,touch the ball,TP
6025238212,4,what does the girl in gold do before holding on to her eye mask at the start?, raise her right arm up, raise her right arm up,lick her lips,move in circle,put it on the floor,cover her mouth,TP
3340340268,3,what did the girl in green do before stretching out her hand in front of the dog?, put the bucket back on her head,swing, put the bucket back on her head,kick ball back,pat the baby s back,look around,TP
4485707628,6,what does the white dog do before lying down on the rock?, jump up,shake its body,run away,retreat,supporting, jump up,TP
5875242364,3,what did the dog do before jumping out of the pool?, finish kicking the water,move back to spot to jump,put his fingers in his mouth, finish kicking the water,go to lady,comes out,TP
8253302563,6,what does the boy do before pressing the horn with his hand at the end?, chew the horn, chew the horn,moves to the side,moving ti around,eat again,hold and move baby s arms,TP
4671452046,10,what did the lady in purple do before the lady in brown laughs?, talk to her,pointed at baby,look down,stands up, talk to her,wipes her eyes,TP
11670386946,6,what does the man in brown do before talking and looking at the paper at the end?, turn his head to the right, turn his head to the right,stroking the dog,smoke,put arms behind back,bend also,TP
3375218204,11,what do these people do before walking back into the room?, walk into a corner at the end,start running, walk into a corner at the end,picks up the grey toy,look at boy,talks to the lady,TP
3164519967,6,what did the old lady do before putting the pacifier back?, baby spit out the pacifier,adjust the baby s shirt,wipe her hands with tissue,smile and laugh,sits down, baby spit out the pacifier,TP
2584172238,4,what did the boy in blue do before the woman in yellow carried him up at the middle of the video?, slide down the slide,point,look at water,slide down,pull the white dog, slide down the slide,TP
5256928210,3,what does the man do before petting the dog near the end?, look at his hand, look at his hand,lie on tiger,move his hands around,hand gestures,smoke,TP
5521781780,4,what does the man in black cap do before standing on the corner near the end?, reach the border of the structure,turns around,change slides, reach the border of the structure,catch the ball,put hand in mouth,TP
2400171624,7,what does the skier do before changing direction?, stop for a while,sat down,moves hands, stop for a while,shake body vigorously,jump,TP
