video_id,qid,question,answer,a0,a1,a2,a3,a4,type
11871253306,2,what does the boy in white sleeves do?,chase the ball after he seeing the ball running,chase the ball before he seeing the ball running,chase the ball prior to he seeing the ball running,chase the ball when he seeing the ball running,he seeing the ball running after chase the ball,chase the ball after he seeing the ball running,TN
8531675050,9,what does the man do?,eat and speak after the woman walks away from him,eat and speak before the woman walks away from him,eat and speak after the woman walks away from him,eat and speak prior to the woman walks away from him,eat and speak when the woman walks away from him,the woman walks away from him after eat and speak,TN
3972259774,2,what did the man in yellow do?,kneel after giving the box to the lady,kneel before giving the box to the lady,kneel prior to giving the box to the lady,kneel when giving the box to the lady,kneel after giving the box to the lady,giving the box to the lady after kneel,TN
5561024834,8,what does the boy do?,run towards the book shelf after getting up from the floor,run towards the book shelf before getting up from the floor,run towards the book shelf prior to getting up from the floor,run towards the book shelf after getting up from the floor,run towards the book shelf when getting up from the floor,getting up from the floor after run towards the book shelf,TN
4164771889,2,what did the boy in red pants do?,play with sand after changing his position,play with sand before changing his position,play with sand prior to changing his position,play with sand when changing his position,changing his position after play with sand,play with sand after changing his position,TN
6163877860,4,what does the baby do?,look over the sofa after she accidentally kicks something off the sofa,look over the sofa before she accidentally kicks something off the sofa,look over the sofa prior to she accidentally kicks something off the sofa,look over the sofa after she accidentally kicks something off the sofa,look over the sofa when she accidentally kicks something off the sofa,she accidentally kicks something off the sofa after look over the sofa,TN
6244675392,6,what did the baby do at the beginning of the video?,to feed the cat after the person hand her the food,to feed the cat before the person hand her the food,to feed the cat prior to the person hand her the food,to feed the cat when the person hand her the food,to feed the cat after the person hand her the food,the person hand her the food after to feed the cat,TN
10607095936,9,what does the lady do at the end?,pass microphone to red cape man after the man in red vest finishes talking,pass microphone to red cape man before the man in red vest finishes talking,pass microphone to red cape man prior to the man in red vest finishes talking,pass microphone to red cape man when the man in red vest finishes talking,pass microphone to red cape man after the man in red vest finishes talking,the man in red vest finishes talking after pass microphone to red cape man,TN
6542914065,4,what does the man in grey do in the middle?,throw ball after looking at the other three people for a while,throw ball before looking at the other three people for a while,throw ball after looking at the other three people for a while,throw ball prior to looking at the other three people for a while,throw ball when looking at the other three people for a while,looking at the other three people for a while after throw ball,TN
3741143820,6,what did the man wearing the cape do?,talks to audience after the man in white shows his stick,talks to audience before the man in white shows his stick,talks to audience prior to the man in white shows his stick,talks to audience when the man in white shows his stick,the man in white shows his stick after talks to audience,talks to audience after the man in white shows his stick,TN
3851961428,2,what did the man in red do?,help him after he saw the boy in blue struggle,help him before he saw the boy in blue struggle,help him prior to he saw the boy in blue struggle,help him when he saw the boy in blue struggle,help him after he saw the boy in blue struggle,he saw the boy in blue struggle after help him,TN
7308042410,5,what did the girl do in the middle of the video?,look around after she smiled,look around before she smiled,look around prior to she smiled,look around when she smiled,she smiled after look around,look around after she smiled,TN
2793806282,9,what did the black dog do?,swim after it after the man threw the blue toy,swim after it before the man threw the blue toy,swim after it prior to the man threw the blue toy,swim after it after the man threw the blue toy,swim after it when the man threw the blue toy,the man threw the blue toy after swim after it,TN
4244817395,10,what does the boy do near the end?,take out a basket after the lady point at the cupboard underneath him,take out a basket before the lady point at the cupboard underneath him,take out a basket prior to the lady point at the cupboard underneath him,take out a basket after the lady point at the cupboard underneath him,take out a basket when the lady point at the cupboard underneath him,the lady point at the cupboard underneath him after take out a basket,TN
8493226484,5,what does the lady do in the middle?,lean forward and pull him after the boy attempts to lie down,lean forward and pull him before the boy attempts to lie down,lean forward and pull him prior to the boy attempts to lie down,lean forward and pull him after the boy attempts to lie down,lean forward and pull him when the boy attempts to lie down,the boy attempts to lie down after lean forward and pull him,TN
6096998186,4,what did the blonde woman do?,put down the souvenirs after the lady in black clapped her hands,put down the souvenirs before the lady in black clapped her hands,put down the souvenirs after the lady in black clapped her hands,put down the souvenirs prior to the lady in black clapped her hands,put down the souvenirs when the lady in black clapped her hands,the lady in black clapped her hands after put down the souvenirs,TN
10727696143,8,what does the lady in red do?,put glass cups away after moving away from the table,put glass cups away after moving away from the table,put glass cups away before moving away from the table,put glass cups away prior to moving away from the table,put glass cups away when moving away from the table,moving away from the table after put glass cups away,TN
4036955771,3,what does the man on the extrme right do?,look forward after he stops playing his trumpet briefly,look forward before he stops playing his trumpet briefly,look forward prior to he stops playing his trumpet briefly,look forward when he stops playing his trumpet briefly,look forward after he stops playing his trumpet briefly,he stops playing his trumpet briefly after look forward,TN
6988748711,5,what does the woman in blue do?,walks on it after spreading out the cloth,walks on it before spreading out the cloth,walks on it after spreading out the cloth,walks on it prior to spreading out the cloth,walks on it when spreading out the cloth,spreading out the cloth after walks on it,TN
11565498775,6,what did the man do?,guide boy to lift handle after he took the boy s hand,guide boy to lift handle before he took the boy s hand,guide boy to lift handle prior to he took the boy s hand,guide boy to lift handle when he took the boy s hand,guide boy to lift handle after he took the boy s hand,he took the boy s hand after guide boy to lift handle,TN
7416295940,2,what does the baby do?,pour the sand out of car after the man puts some sand on the toy car,pour the sand out of car before the man puts some sand on the toy car,pour the sand out of car prior to the man puts some sand on the toy car,pour the sand out of car when the man puts some sand on the toy car,the man puts some sand on the toy car after pour the sand out of car,pour the sand out of car after the man puts some sand on the toy car,TN
7059877301,5,what did the light brown dog do?,came out of bucket after it finished drinking water,came out of bucket after it finished drinking water,came out of bucket before it finished drinking water,came out of bucket prior to it finished drinking water,came out of bucket when it finished drinking water,it finished drinking water after came out of bucket,TN
9531760182,11,what did the lady do?,looked at baby after she put the bowl onto the table at the beginning of the table,looked at baby before she put the bowl onto the table at the beginning of the table,looked at baby after she put the bowl onto the table at the beginning of the table,looked at baby prior to she put the bowl onto the table at the beginning of the table,looked at baby when she put the bowl onto the table at the beginning of the table,she put the bowl onto the table at the beginning of the table after looked at baby,TN
9208803675,4,what does the lady in green do at the start?,swing after jumping down from the platform,swing before jumping down from the platform,swing prior to jumping down from the platform,swing when jumping down from the platform,jumping down from the platform after swing,swing after jumping down from the platform,TN
5138093706,7,what did the baby do?,stretch hand out after he turned to look at the handles of the stairs,stretch hand out before he turned to look at the handles of the stairs,stretch hand out prior to he turned to look at the handles of the stairs,stretch hand out after he turned to look at the handles of the stairs,stretch hand out when he turned to look at the handles of the stairs,he turned to look at the handles of the stairs after stretch hand out,TN
3145698830,7,what does the man do?,read the book for the baby after taking the book from the boy,read the book for the baby before taking the book from the boy,read the book for the baby prior to taking the book from the boy,read the book for the baby when taking the book from the boy,taking the book from the boy after read the book for the baby,read the book for the baby after taking the book from the boy,TN
3218498932,6,what does the boy in red do in the middle?,look at tv after playing with his phone for a while,look at tv before playing with his phone for a while,look at tv prior to playing with his phone for a while,look at tv when playing with his phone for a while,look at tv after playing with his phone for a while,playing with his phone for a while after look at tv,TN
3145698830,8,what does the boy do?,gets up and walks away after the man returned the book to the boy,gets up and walks away before the man returned the book to the boy,gets up and walks away prior to the man returned the book to the boy,gets up and walks away when the man returned the book to the boy,the man returned the book to the boy after gets up and walks away,gets up and walks away after the man returned the book to the boy,TN
5679866364,3,what did the old woman do?,look towards the water after she finishes talking with the old man,look towards the water before she finishes talking with the old man,look towards the water prior to she finishes talking with the old man,look towards the water after she finishes talking with the old man,look towards the water when she finishes talking with the old man,she finishes talking with the old man after look towards the water,TN
3261079025,2,what happened to the plane?,drop after it took off,drop before it took off,drop prior to it took off,drop after it took off,drop when it took off,it took off after drop,TN
8313365386,5,what does the lady do near the end?,starts talking after she leaned forward and viewed the picture,starts talking before she leaned forward and viewed the picture,starts talking prior to she leaned forward and viewed the picture,starts talking after she leaned forward and viewed the picture,starts talking when she leaned forward and viewed the picture,she leaned forward and viewed the picture after starts talking,TN
4123915842,4,what does the girl do?,stand up after the lady in black has adjusted her socks,stand up before the lady in black has adjusted her socks,stand up prior to the lady in black has adjusted her socks,stand up when the lady in black has adjusted her socks,stand up after the lady in black has adjusted her socks,the lady in black has adjusted her socks after stand up,TN
3124551255,10,what does the boy do at the end?,stood up after watching the elmo for a while,stood up after watching the elmo for a while,stood up before watching the elmo for a while,stood up prior to watching the elmo for a while,stood up when watching the elmo for a while,watching the elmo for a while after stood up,TN
8312058649,4,what does the baby do?,look at toys after turning his head back to the front,look at toys after turning his head back to the front,look at toys before turning his head back to the front,look at toys prior to turning his head back to the front,look at toys when turning his head back to the front,turning his head back to the front after look at toys,TN
8177965766,5,what does the man on stage do?,sit down after standing for a while,sit down before standing for a while,sit down prior to standing for a while,sit down when standing for a while,sit down after standing for a while,standing for a while after sit down,TN
3711681535,8,what happens to the woman?,she swings after being pushed by the man in blue,she swings before being pushed by the man in blue,she swings prior to being pushed by the man in blue,she swings when being pushed by the man in blue,she swings after being pushed by the man in blue,being pushed by the man in blue after she swings,TN
3249402410,3,what did the lady in black on the right do?,put it at the side after she finished spreading the cheese on the pizza,put it at the side after she finished spreading the cheese on the pizza,put it at the side before she finished spreading the cheese on the pizza,put it at the side prior to she finished spreading the cheese on the pizza,put it at the side when she finished spreading the cheese on the pizza,she finished spreading the cheese on the pizza after put it at the side,TN
9088819598,4,what does the baby do?,move his hands and legs faster after he dropped the ball,move his hands and legs faster before he dropped the ball,move his hands and legs faster prior to he dropped the ball,move his hands and legs faster after he dropped the ball,move his hands and legs faster when he dropped the ball,he dropped the ball after move his hands and legs faster,TN
7536230796,5,what does the boy do near the end?,plays with red toy after approaching the table,plays with red toy before approaching the table,plays with red toy after approaching the table,plays with red toy prior to approaching the table,plays with red toy when approaching the table,approaching the table after plays with red toy,TN
2401167740,6,what does the man do?,put down his cup after drinking from his cup,put down his cup before drinking from his cup,put down his cup prior to drinking from his cup,put down his cup when drinking from his cup,put down his cup after drinking from his cup,drinking from his cup after put down his cup,TN
2584172238,8,what did the boy in blue do?,slide down after he crawled up the slide,slide down before he crawled up the slide,slide down after he crawled up the slide,slide down prior to he crawled up the slide,slide down when he crawled up the slide,he crawled up the slide after slide down,TN
6297019062,7,what did the person do?,took away the bucket after putting on hand on the baby on pink chair on the purple chair,took away the bucket before putting on hand on the baby on pink chair on the purple chair,took away the bucket after putting on hand on the baby on pink chair on the purple chair,took away the bucket prior to putting on hand on the baby on pink chair on the purple chair,took away the bucket when putting on hand on the baby on pink chair on the purple chair,putting on hand on the baby on pink chair on the purple chair after took away the bucket,TN
6136926089,7,what does the boy do?,turns around and come down after getting up on the slide,turns around and come down before getting up on the slide,turns around and come down prior to getting up on the slide,turns around and come down when getting up on the slide,turns around and come down after getting up on the slide,getting up on the slide after turns around and come down,TN
8388104887,4,what did the dog do?,lie down after it came back with the ball the second time,lie down before it came back with the ball the second time,lie down prior to it came back with the ball the second time,lie down when it came back with the ball the second time,lie down after it came back with the ball the second time,it came back with the ball the second time after lie down,TN
6592821115,5,what did the woman in grey do?,clap after the baby in polkadot fell in front of her,clap after the baby in polkadot fell in front of her,clap before the baby in polkadot fell in front of her,clap prior to the baby in polkadot fell in front of her,clap when the baby in polkadot fell in front of her,the baby in polkadot fell in front of her after clap,TN
3375218204,5,what does the girl do at the start?,point to her left after walking for a while,point to her left before walking for a while,point to her left prior to walking for a while,point to her left when walking for a while,walking for a while after point to her left,point to her left after walking for a while,TN
5833145209,6,what did the black bird do?,fly off after it jumped into the water the second time,fly off after it jumped into the water the second time,fly off before it jumped into the water the second time,fly off prior to it jumped into the water the second time,fly off when it jumped into the water the second time,it jumped into the water the second time after fly off,TN
5945172741,8,what does the man do in the middle?,wave his hand after taking the red ball away,wave his hand before taking the red ball away,wave his hand prior to taking the red ball away,wave his hand when taking the red ball away,wave his hand after taking the red ball away,taking the red ball away after wave his hand,TN
5116088152,8,what does the baby do?,drops it after picking the banana up,drops it before picking the banana up,drops it prior to picking the banana up,drops it when picking the banana up,drops it after picking the banana up,picking the banana up after drops it,TN
2932897373,6,what did the cameraman do?,turn camera around after filming the man in grey and woman in white on the middle of the video,turn camera around before filming the man in grey and woman in white on the middle of the video,turn camera around after filming the man in grey and woman in white on the middle of the video,turn camera around prior to filming the man in grey and woman in white on the middle of the video,turn camera around when filming the man in grey and woman in white on the middle of the video,filming the man in grey and woman in white on the middle of the video after turn camera around,TN
2559262403,6,what does one of the pug do?,chases it into the corner after following the other approaching the water bowl the second time,chases it into the corner before following the other approaching the water bowl the second time,chases it into the corner prior to following the other approaching the water bowl the second time,chases it into the corner when following the other approaching the water bowl the second time,following the other approaching the water bowl the second time after chases it into the corner,chases it into the corner after following the other approaching the water bowl the second time,TN
4626535366,9,what did the boy next to the boy with spectacle do?,point to bucket after they bowed,point to bucket before they bowed,point to bucket after they bowed,point to bucket prior to they bowed,point to bucket when they bowed,they bowed after point to bucket,TN
4130504920,3,what did the person do near the end?,stop playing with balloon after the baby turned away,stop playing with balloon before the baby turned away,stop playing with balloon prior to the baby turned away,stop playing with balloon after the baby turned away,stop playing with balloon when the baby turned away,the baby turned away after stop playing with balloon,TN
2461993294,9,what does the lady at the left back do?,scratch head after watching the performance for a while,scratch head before watching the performance for a while,scratch head prior to watching the performance for a while,scratch head when watching the performance for a while,watching the performance for a while after scratch head,scratch head after watching the performance for a while,TN
6762389913,5,what does the brown dog do at the start?,looks at the camera after being licked for a while,looks at the camera before being licked for a while,looks at the camera prior to being licked for a while,looks at the camera when being licked for a while,looks at the camera after being licked for a while,being licked for a while after looks at the camera,TN
10042935613,8,what does the boy in blue do?,pick up the fork after waving his hand,pick up the fork after waving his hand,pick up the fork before waving his hand,pick up the fork prior to waving his hand,pick up the fork when waving his hand,waving his hand after pick up the fork,TN
4838113006,6,what does the lady do?,shake it after picking up another bell from table b,shake it before picking up another bell from table b,shake it after picking up another bell from table b,shake it prior to picking up another bell from table b,shake it when picking up another bell from table b,picking up another bell from table b after shake it,TN
8575881495,7,what does the girl do near the end?,lay down after laying the toy on the sofa,lay down before laying the toy on the sofa,lay down prior to laying the toy on the sofa,lay down after laying the toy on the sofa,lay down when laying the toy on the sofa,laying the toy on the sofa after lay down,TN
5134317883,8,what does the man in red do near the end?,keep it on the side after picking up the pulp,keep it on the side before picking up the pulp,keep it on the side prior to picking up the pulp,keep it on the side when picking up the pulp,keep it on the side after picking up the pulp,picking up the pulp after keep it on the side,TN
7887764754,7,what does the baby do at the end?,eat after the dog takes the food from her,eat before the dog takes the food from her,eat prior to the dog takes the food from her,eat after the dog takes the food from her,eat when the dog takes the food from her,the dog takes the food from her after eat,TN
3562017845,1,what did the bird do?,look down after stepping into the water,look down before stepping into the water,look down prior to stepping into the water,look down after stepping into the water,look down when stepping into the water,stepping into the water after look down,CW
7605329840,4,what did the girl in stripes do?,let it go after blowing the green balloon,let it go before blowing the green balloon,let it go prior to blowing the green balloon,let it go when blowing the green balloon,let it go after blowing the green balloon,blowing the green balloon after let it go,TN
4859057828,2,what does the lady in yellow do with her arms after laughing?,raise her hand up and down when they finished posing,raise her hand up and down before they finished posing,raise her hand up and down after they finished posing,raise her hand up and down when they finished posing,raise her hand up and down prior to they finished posing,raise her hand up and down posterior to they finished posing,TN
2435633172,0,what does the pig do in the middle?,clean itself after shaking itself,clean itself before shaking itself,clean itself prior to shaking itself,clean itself when shaking itself,shaking itself after clean itself,clean itself after shaking itself,TN
2821968703,6,what does the man do at the end?,lost balance after riding normally for a while,lost balance before riding normally for a while,lost balance prior to riding normally for a while,lost balance when riding normally for a while,riding normally for a while after lost balance,lost balance after riding normally for a while,TN
2925298951,7,what does the woman in red do?,takes her tongue out after leaning towards the woman in blue scraft,takes her tongue out before leaning towards the woman in blue scraft,takes her tongue out prior to leaning towards the woman in blue scraft,takes her tongue out when leaning towards the woman in blue scraft,leaning towards the woman in blue scraft after takes her tongue out,takes her tongue out after leaning towards the woman in blue scraft,TN
8388104887,5,what did the dog do?,pull out after the person put the ball in its mouth at first,pull out before the person put the ball in its mouth at first,pull out prior to the person put the ball in its mouth at first,pull out when the person put the ball in its mouth at first,the person put the ball in its mouth at first after pull out,pull out after the person put the ball in its mouth at first,TN
3372023610,9,what did the lady in grey do?,move away after watching them perform for a while,move away after watching them perform for a while,move away before watching them perform for a while,move away prior to watching them perform for a while,move away when watching them perform for a while,watching them perform for a while after move away,TN
3942617402,5,what happens to the train near the end?,stops after moving for a while,stops before moving for a while,stops after moving for a while,stops prior to moving for a while,stops when moving for a while,moving for a while after stops,TN
4846820256,4,what did the man do to the loose rope in the middle of the video?,push the rope downward after the boy pulled the rope,push the rope downward after the boy pulled the rope,push the rope downward before the boy pulled the rope,push the rope downward prior to the boy pulled the rope,push the rope downward when the boy pulled the rope,the boy pulled the rope after push the rope downward,TN
4136617240,6,what does the girl do the first time?,clap and dance after turning around,clap and dance before turning around,clap and dance prior to turning around,clap and dance when turning around,clap and dance after turning around,turning around after clap and dance,TN
3626788516,5,what did the woman in brown do at the start?,hold the animal after passing the camera,hold the animal before passing the camera,hold the animal prior to passing the camera,hold the animal when passing the camera,hold the animal after passing the camera,passing the camera after hold the animal,TN
2435633172,1,what does the pig do?,walk to rock after coming out of the puddle,walk to rock before coming out of the puddle,walk to rock after coming out of the puddle,walk to rock prior to coming out of the puddle,walk to rock when coming out of the puddle,coming out of the puddle after walk to rock,TN
4179163342,9,what did the shortest girl do at the end of the video?,move body like man after the man moved his body quickly,move body like man before the man moved his body quickly,move body like man after the man moved his body quickly,move body like man prior to the man moved his body quickly,move body like man when the man moved his body quickly,the man moved his body quickly after move body like man,TN
4688219212,6,what does the boy do in the middle?,get down to the ground after staying topside down for a while,get down to the ground before staying topside down for a while,get down to the ground after staying topside down for a while,get down to the ground prior to staying topside down for a while,get down to the ground when staying topside down for a while,staying topside down for a while after get down to the ground,TN
9917882506,1,what does the girl do in the middle?,stops cycling for a while after she put her feet on the ground,stops cycling for a while after she put her feet on the ground,stops cycling for a while before she put her feet on the ground,stops cycling for a while prior to she put her feet on the ground,stops cycling for a while when she put her feet on the ground,she put her feet on the ground after stops cycling for a while,TN
5996148663,3,what did the lady do?,looked down at ground after trying to drink the water directly,looked down at ground after trying to drink the water directly,looked down at ground before trying to drink the water directly,looked down at ground prior to trying to drink the water directly,looked down at ground when trying to drink the water directly,trying to drink the water directly after looked down at ground,TN
11503803033,7,what does the person in grey do at the beginning?,skies again after stopping for a while,skies again before stopping for a while,skies again prior to stopping for a while,skies again when stopping for a while,skies again after stopping for a while,stopping for a while after skies again,TN
10727696143,6,what does the boy do at the end?,sit on the couch after moving away from the door,sit on the couch before moving away from the door,sit on the couch prior to moving away from the door,sit on the couch when moving away from the door,sit on the couch after moving away from the door,moving away from the door after sit on the couch,TN
4164771889,8,what did the boy in pink do?,put more sand after the boy with printed pants created put a mound of sand on the boy,put more sand before the boy with printed pants created put a mound of sand on the boy,put more sand prior to the boy with printed pants created put a mound of sand on the boy,put more sand when the boy with printed pants created put a mound of sand on the boy,the boy with printed pants created put a mound of sand on the boy after put more sand,put more sand after the boy with printed pants created put a mound of sand on the boy,TN
5533380417,4,what did the baby do?,move the body after it moved its feet,move the body before it moved its feet,move the body after it moved its feet,move the body prior to it moved its feet,move the body when it moved its feet,it moved its feet after move the body,TN
4126010904,4,what does the tall man do?,dances after touching the screen,dances before touching the screen,dances prior to touching the screen,dances after touching the screen,dances when touching the screen,touching the screen after dances,TN
4264435046,5,what did the stray dog do?,run to the end after first running out,run to the end before first running out,run to the end after first running out,run to the end prior to first running out,run to the end when first running out,first running out after run to the end,TN
4190655097,7,what does the cat do?,rubs against him after the person tries to caress it,rubs against him before the person tries to caress it,rubs against him after the person tries to caress it,rubs against him prior to the person tries to caress it,rubs against him when the person tries to caress it,the person tries to caress it after rubs against him,TN
3943634344,10,what did the lady do at the end of the video?,holds the book after clapping,holds the book before clapping,holds the book prior to clapping,holds the book when clapping,holds the book after clapping,clapping after holds the book,TN
4518113460,9,what does the adult do?,follow the baby after the baby starts crawling away,follow the baby before the baby starts crawling away,follow the baby after the baby starts crawling away,follow the baby prior to the baby starts crawling away,follow the baby when the baby starts crawling away,the baby starts crawling away after follow the baby,TN
7961460440,10,what did the man do?,leaves the rope after he reached the ground,leaves the rope before he reached the ground,leaves the rope prior to he reached the ground,leaves the rope after he reached the ground,leaves the rope when he reached the ground,he reached the ground after leaves the rope,TN
3441428429,9,what does the male skater do at the beginning?,get up after he pushes the female skater away,get up before he pushes the female skater away,get up prior to he pushes the female skater away,get up when he pushes the female skater away,he pushes the female skater away after get up,get up after he pushes the female skater away,TN
6239210933,5,what does the child do?,draw on pink toy after looking at the laptop,draw on pink toy before looking at the laptop,draw on pink toy after looking at the laptop,draw on pink toy prior to looking at the laptop,draw on pink toy when looking at the laptop,looking at the laptop after draw on pink toy,TN
13884293626,7,what did the lady in purple do?,comb fingers through hair after she let down her hair,comb fingers through hair before she let down her hair,comb fingers through hair after she let down her hair,comb fingers through hair prior to she let down her hair,comb fingers through hair when she let down her hair,she let down her hair after comb fingers through hair,TN
6142416815,4,what did the baby do at the start of the video?,closes eyes after he opened his eyes,closes eyes before he opened his eyes,closes eyes after he opened his eyes,closes eyes prior to he opened his eyes,closes eyes when he opened his eyes,he opened his eyes after closes eyes,TN
2821788355,8,what does the man do at the start of the video?,stand up after squatting down for a while,stand up after squatting down for a while,stand up before squatting down for a while,stand up prior to squatting down for a while,stand up when squatting down for a while,squatting down for a while after stand up,TN
4251505427,5,what does the child with beanie do at the end?,touch camera after touching the baby s cheeks with his finger,touch camera before touching the baby s cheeks with his finger,touch camera prior to touching the baby s cheeks with his finger,touch camera when touching the baby s cheeks with his finger,touching the baby s cheeks with his finger after touch camera,touch camera after touching the baby s cheeks with his finger,TN
6018490041,7,what does the man in white do in the middle?,step back and raise hands after hitting all the cans,step back and raise hands before hitting all the cans,step back and raise hands prior to hitting all the cans,step back and raise hands when hitting all the cans,step back and raise hands after hitting all the cans,hitting all the cans after step back and raise hands,TN
4465235803,3,what does the lady do at the start?,comb hair after shaving for a while,comb hair before shaving for a while,comb hair prior to shaving for a while,comb hair when shaving for a while,shaving for a while after comb hair,comb hair after shaving for a while,TN
7988210561,5,what did the baby do?,pull the toy in front after she touched the toy s hand,pull the toy in front before she touched the toy s hand,pull the toy in front prior to she touched the toy s hand,pull the toy in front when she touched the toy s hand,she touched the toy s hand after pull the toy in front,pull the toy in front after she touched the toy s hand,TN
3218498932,7,what does the boy in white do in the middle?,look around after laughing for a while,look around before laughing for a while,look around prior to laughing for a while,look around after laughing for a while,look around when laughing for a while,laughing for a while after look around,TN
4635309062,5,what does the man in white do at the beginning?,stir fry meat after adding oil,stir fry meat after adding oil,stir fry meat before adding oil,stir fry meat prior to adding oil,stir fry meat when adding oil,adding oil after stir fry meat,TN
3861485381,6,what did the man in cap do?,video other leopards after the animals went in the forest,video other leopards before the animals went in the forest,video other leopards prior to the animals went in the forest,video other leopards after the animals went in the forest,video other leopards when the animals went in the forest,the animals went in the forest after video other leopards,TN
5328616848,4,what did the man do?,doing something with the microwave after putting the tray into the oven,doing something with the microwave before putting the tray into the oven,doing something with the microwave prior to putting the tray into the oven,doing something with the microwave when putting the tray into the oven,putting the tray into the oven after doing something with the microwave,doing something with the microwave after putting the tray into the oven,TN
11566980553,2,what did the lady do?,use her phone after putting aside the present,use her phone before putting aside the present,use her phone prior to putting aside the present,use her phone when putting aside the present,use her phone after putting aside the present,putting aside the present after use her phone,TN
4138579400,7,what did the boy do?,pick up objects and place it in cup after he scratched his head,pick up objects and place it in cup after he scratched his head,pick up objects and place it in cup before he scratched his head,pick up objects and place it in cup prior to he scratched his head,pick up objects and place it in cup when he scratched his head,he scratched his head after pick up objects and place it in cup,TN
8493226484,4,what does the lady do at the start?,lean forward after putting her hand behind the head of the boy,lean forward before putting her hand behind the head of the boy,lean forward prior to putting her hand behind the head of the boy,lean forward when putting her hand behind the head of the boy,lean forward after putting her hand behind the head of the boy,putting her hand behind the head of the boy after lean forward,TN
3372023610,5,what did the man in grey do?,sing after the lady in black put the microphone in front of him,sing before the lady in black put the microphone in front of him,sing after the lady in black put the microphone in front of him,sing prior to the lady in black put the microphone in front of him,sing when the lady in black put the microphone in front of him,the lady in black put the microphone in front of him after sing,TN
5017166671,1,what did the man at the front do at the middle?,tap it after lifting the circular object up,tap it before lifting the circular object up,tap it prior to lifting the circular object up,tap it after lifting the circular object up,tap it when lifting the circular object up,lifting the circular object up after tap it,TN
3557498300,6,what did the man in red do at the end?,separate two children playing after watching the kite fall down,separate two children playing before watching the kite fall down,separate two children playing prior to watching the kite fall down,separate two children playing when watching the kite fall down,separate two children playing after watching the kite fall down,watching the kite fall down after separate two children playing,TN
12682618843,1,what does the dog do?,use paw to grab it after letting go of the bone,use paw to grab it before letting go of the bone,use paw to grab it after letting go of the bone,use paw to grab it prior to letting go of the bone,use paw to grab it when letting go of the bone,letting go of the bone after use paw to grab it,TN
6096998186,2,what did the blonde woman do?,hold them up after she opened her present,hold them up before she opened her present,hold them up prior to she opened her present,hold them up when she opened her present,she opened her present after hold them up,hold them up after she opened her present,TN
4968805923,7,what did the middle man in black do?,look after the rightmost man threw the balloon,look before the rightmost man threw the balloon,look after the rightmost man threw the balloon,look prior to the rightmost man threw the balloon,look when the rightmost man threw the balloon,the rightmost man threw the balloon after look,TN
11871253306,6,what does the boy in green do?,throw it away after picking up the ball,throw it away before picking up the ball,throw it away prior to picking up the ball,throw it away when picking up the ball,picking up the ball after throw it away,throw it away after picking up the ball,TN
5863411262,1,what does the man in plaid shirt do at the end?,walk backward after putting his hands together for a while,walk backward after putting his hands together for a while,walk backward before putting his hands together for a while,walk backward prior to putting his hands together for a while,walk backward when putting his hands together for a while,putting his hands together for a while after walk backward,TN
8428551576,9,what does the baby do?,play with them after grabbing the two metal pans,play with them before grabbing the two metal pans,play with them after grabbing the two metal pans,play with them prior to grabbing the two metal pans,play with them when grabbing the two metal pans,grabbing the two metal pans after play with them,TN
10779838974,7,what did the girl in white do in the middle?,push the rake again after turning behind,push the rake again before turning behind,push the rake again prior to turning behind,push the rake again after turning behind,push the rake again when turning behind,turning behind after push the rake again,TN
6898821807,11,what does the boy do?,look at baby after bouncing on the sofa,look at baby before bouncing on the sofa,look at baby prior to bouncing on the sofa,look at baby when bouncing on the sofa,look at baby after bouncing on the sofa,bouncing on the sofa after look at baby,TN
2868183184,7,what does the girl do?,look closer after the woman opens the cap,look closer before the woman opens the cap,look closer prior to the woman opens the cap,look closer when the woman opens the cap,the woman opens the cap after look closer,look closer after the woman opens the cap,TN
8403741210,5,what does the girl sitting on the left do?,put hand down after supporting her head with her hands for a while,put hand down after supporting her head with her hands for a while,put hand down before supporting her head with her hands for a while,put hand down prior to supporting her head with her hands for a while,put hand down when supporting her head with her hands for a while,supporting her head with her hands for a while after put hand down,TN
6691330381,5,what does the man do in the middle?,hold his hands after pulling the boy forward,hold his hands after pulling the boy forward,hold his hands before pulling the boy forward,hold his hands prior to pulling the boy forward,hold his hands when pulling the boy forward,pulling the boy forward after hold his hands,TN
5061117640,8,what does the man in grey do at the end?,stand up after pointing somewhere,stand up before pointing somewhere,stand up after pointing somewhere,stand up prior to pointing somewhere,stand up when pointing somewhere,pointing somewhere after stand up,TN
2435100235,6,what does the man cycling do?,take watch out of pocket after talking to the man in the trishaw for a while,take watch out of pocket after talking to the man in the trishaw for a while,take watch out of pocket before talking to the man in the trishaw for a while,take watch out of pocket prior to talking to the man in the trishaw for a while,take watch out of pocket when talking to the man in the trishaw for a while,talking to the man in the trishaw for a while after take watch out of pocket,TN
2435633172,3,what does the pig do at the start?,lie in puddle after digging the ground,lie in puddle before digging the ground,lie in puddle prior to digging the ground,lie in puddle when digging the ground,digging the ground after lie in puddle,lie in puddle after digging the ground,TN
4263096481,5,what did the man do?,cut open the fish sideways after he cut the head of the fish off,cut open the fish sideways before he cut the head of the fish off,cut open the fish sideways prior to he cut the head of the fish off,cut open the fish sideways when he cut the head of the fish off,he cut the head of the fish off after cut open the fish sideways,cut open the fish sideways after he cut the head of the fish off,TN
